__Area,__AssetID_norm,Asset Type,PoF,CoF_USD_v2,Annual_Risk_USD_v2,RepCost_best,__RxYear,Years_to_Rx,Rx_urgency01,Asset Risk Score,Governing COF Score,_exp,_cmp,Compliance_rate
Conveyance,151846,"CONVEYANCE, SANITARY, FORCE MAIN - RCCP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,152028,"CONVEYANCE, SANITARY, FORCE MAIN - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,140483,"CONVEYANCE, SANITARY, SIPHON - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,120552,"FAN, CENTRIFUGAL",0.5547792351072148,9000.0,4993.013115964934,1643.16,,,0.0,,,23.98357289527721,0,0.0
Conveyance,138124,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151847,"CONVEYANCE, SANITARY, FORCE MAIN - RCCP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151848,"CONVEYANCE, SANITARY, FORCE MAIN - RCCP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151849,"CONVEYANCE, SANITARY, FORCE MAIN - RCCP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151829,"CONVEYANCE, SANITARY, FORCE MAIN - CAST IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151828,"CONVEYANCE, SANITARY, FORCE MAIN - CAST IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,151827,"CONVEYANCE, SANITARY, FORCE MAIN - CAST IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,139862,"CONVEYANCE, SANITARY, SIPHON - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136025,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,144198,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138122,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138297,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138296,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138295,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136026,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136028,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136029,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,137627,"CONVEYANCE, SANITARY, FORCE MAIN - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,150027,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,137196,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136358,"CONVEYANCE, SANITARY, FORCE MAIN - CAST IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,139233,"CONVEYANCE, SANITARY, SIPHON - CAST IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,136359,"CONVEYANCE, SANITARY, FORCE MAIN - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138551,"CONVEYANCE, SANITARY, SIPHON - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138553,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,152113,"CONVEYANCE, SANITARY, SIPHON - DUCTILE IRON",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138012,"CONVEYANCE, SANITARY, FORCE MAIN - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138552,"CONVEYANCE, SANITARY, SIPHON - CONCRETE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138550,"CONVEYANCE, SANITARY, SIPHON - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,138013,"CONVEYANCE, SANITARY, FORCE MAIN - CIPP",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
Conveyance,121602,"FAN, CENTRIFUGAL",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,23.98357289527721,0,0.0
Conveyance,138047,"CONVEYANCE, SANITARY, SIPHON - PVC/HDPE",0.5547792351072148,9000.0,4993.013115964934,0.0,,,0.0,,,0.0,0,0.0
JI-liquid,109257,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,109256,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,109255,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,109258,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,109254,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,109259,"FAN, CENTRIFUGAL",0.5537774637011634,9000.0,4983.997173310471,935.0,,,0.0,5.0,1.0,176.8788501026694,18,0.10176456930578129
JI-liquid,118445,"FAN, CENTRIFUGAL",0.5535669265181418,9000.0,4982.102338663276,3900.0,2036.0,12.0,0.0,4.0,2.0,176.8788501026694,15,0.08480380775481774
JI-liquid,101571,"FAN, CENTRIFUGAL",0.55262771772465,9000.0,4973.64945952185,760.0,,,0.0,,3.0,176.8788501026694,7,0.03957511028558162
JI-liquid,109051,"FAN, CENTRIFUGAL",0.55262771772465,9000.0,4973.64945952185,750.0,,,0.0,,1.0,176.8788501026694,7,0.03957511028558162
SS-liquid,111921,"FAN, CENTRIFUGAL",0.5525092968509977,9000.0,4972.583671658979,3162.39,,,0.0,5.0,1.0,23.98357289527721,3,0.12508561643835617
JI-liquid,103957,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,20950.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103963,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,10580.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103960,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,20950.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103961,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,4590.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103962,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,29505.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103964,"FAN, CENTRIFUGAL",0.5520633169631989,9000.0,4968.56985266879,6200.0,,,0.0,10.0,2.0,176.8788501026694,42,0.2374506617134897
JI-liquid,103959,"FAN, CENTRIFUGAL",0.5517557211903824,9000.0,4965.801490713442,4590.0,,,0.0,10.0,2.0,176.8788501026694,43,0.24310424889714422
JI-liquid,103958,"FAN, CENTRIFUGAL",0.5517557211903824,9000.0,4965.801490713442,13040.0,,,0.0,10.0,2.0,176.8788501026694,43,0.24310424889714422
JI-liquid,103956,"FAN, CENTRIFUGAL",0.5517557211903824,9000.0,4965.801490713442,7415.0,,,0.0,10.0,2.0,176.8788501026694,43,0.24310424889714422
JI-liquid,103955,"FAN, CENTRIFUGAL",0.5517557211903824,9000.0,4965.801490713442,5470.0,,,0.0,10.0,2.0,176.8788501026694,43,0.24310424889714422
JI-liquid,103792,"FAN, CENTRIFUGAL",0.5507819869787222,9000.0,4957.0378828084995,770.0,,,0.0,,2.0,176.8788501026694,13,0.07349663338750871
JI-liquid,103793,"FAN, CENTRIFUGAL",0.5507819869787222,9000.0,4957.0378828084995,770.0,,,0.0,,2.0,176.8788501026694,13,0.07349663338750871
Conveyance,116907,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,5646.49,,,0.0,,,23.98357289527721,3,0.12508561643835617
JI-power,109674,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,1355.0,,,0.0,,1.0,23.98357289527721,3,0.12508561643835617
SS-liquid,111969,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,3162.39,,,0.0,,1.0,23.98357289527721,3,0.12508561643835617
Conveyance,116061,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,5071.2,,,0.0,,,23.98357289527721,3,0.12508561643835617
Conveyance,116910,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,5646.49,,,0.0,,,23.98357289527721,3,0.12508561643835617
Conveyance,116909,"FAN, CENTRIFUGAL",0.5479722720840392,9000.0,4931.750448756353,9525.46,,,0.0,,,23.98357289527721,3,0.12508561643835617
JI-liquid,122120,"FAN, CENTRIFUGAL",0.5459192817736028,9000.0,4913.273535962426,15000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,45,0.25441142326445326
JI-liquid,122118,"FAN, CENTRIFUGAL",0.5459192817736028,9000.0,4913.273535962426,31000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,45,0.25441142326445326
JI-liquid,118118,"FAN, CENTRIFUGAL",0.5458702680477323,9000.0,4912.8324124295905,21940.88,2036.0,12.0,0.0,4.0,2.0,176.8788501026694,40,0.22614348734618064
JI-power,103172,"FAN, CENTRIFUGAL",0.5456960484546524,9000.0,4911.264436091871,10568.29,,,0.0,5.0,1.0,23.98357289527721,6,0.25017123287671234
JI-liquid,122126,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,11000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122121,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,10000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122128,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,14000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122127,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,8000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122122,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,10000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122129,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,16000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,122119,"FAN, CENTRIFUGAL",0.5456109395371587,9000.0,4910.498455834428,31000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,46,0.26006501044810776
JI-liquid,118119,"FAN, CENTRIFUGAL",0.5455619202340254,9000.0,4910.057282106229,21940.88,2036.0,12.0,0.0,4.0,2.0,176.8788501026694,41,0.23179707452983517
JI-liquid,122125,"FAN, CENTRIFUGAL",0.5453025623139817,9000.0,4907.723060825835,10000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,47,0.26571859763176225
JI-liquid,122124,"FAN, CENTRIFUGAL",0.5453025623139817,9000.0,4907.723060825835,11000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,47,0.26571859763176225
JI-liquid,122123,"FAN, CENTRIFUGAL",0.5453025623139817,9000.0,4907.723060825835,11000.0,2033.0,9.0,0.1,3.0,1.0,176.8788501026694,47,0.26571859763176225
SS-liquid,114941,"FAN, CENTRIFUGAL",0.5434132397862069,9000.0,4890.719158075863,1520.5,,,0.0,15.0,3.0,23.98357289527721,12,0.5003424657534247
JI-power,103218,"FAN, CENTRIFUGAL",0.5434132397862069,9000.0,4890.719158075863,0.0,,,0.0,15.0,3.0,23.98357289527721,12,0.5003424657534247
SS-powergen,116920,"FAN, CENTRIFUGAL",0.5388625239168726,9000.0,4849.7627152518535,9330.26,2034.0,10.0,0.0,9.0,3.0,23.98357289527721,11,0.45864726027397257
SS-powergen,116919,"FAN, CENTRIFUGAL",0.5388625239168726,9000.0,4849.7627152518535,9087.43,2035.0,11.0,0.0,9.0,3.0,23.98357289527721,11,0.45864726027397257
SS-powergen,116921,"FAN, CENTRIFUGAL",0.5388625239168726,9000.0,4849.7627152518535,8609.31,2035.0,11.0,0.0,9.0,3.0,23.98357289527721,11,0.45864726027397257
SS-powergen,116922,"FAN, CENTRIFUGAL",0.5388625239168726,9000.0,4849.7627152518535,7642.2,2034.0,10.0,0.0,9.0,3.0,23.98357289527721,11,0.45864726027397257
SS-powergen,116923,"FAN, CENTRIFUGAL",0.5388625239168726,9000.0,4849.7627152518535,1361.85,2034.0,10.0,0.0,9.0,3.0,23.98357289527721,11,0.45864726027397257
JI-power,103213,"FAN, CENTRIFUGAL",0.5388578434566889,9000.0,4849.7205911102,0.0,,,0.0,15.0,3.0,23.98357289527721,14,0.5837328767123288
SS-liquid,117744,"FAN, CENTRIFUGAL",0.538179104622577,9000.0,4843.611941603193,1001.57,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,11,0.45864726027397257
SS-liquid,117747,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1001.57,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
SS-liquid,117746,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1001.57,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
SS-liquid,117745,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1001.57,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
SS-liquid,117743,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,897.59,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
SS-liquid,117741,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,967.21,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
SS-liquid,117742,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,897.59,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
JI-power,122260,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1990.09,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
JI-power,122261,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1990.09,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
JI-power,122265,"FAN, CENTRIFUGAL",0.5358984564848887,9000.0,4823.0861083639975,1990.09,2033.0,9.0,0.1,6.0,2.0,23.98357289527721,12,0.5003424657534247
Conveyance,122251,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,20748.12,,,0.0,,,23.98357289527721,9,0.3752568493150685
Conveyance,122253,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,20620.19,,,0.0,,,23.98357289527721,9,0.3752568493150685
Conveyance,122252,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,20748.12,,,0.0,,,23.98357289527721,9,0.3752568493150685
Conveyance,122249,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,20748.12,,,0.0,,,23.98357289527721,9,0.3752568493150685
Conveyance,122250,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,20620.19,,,0.0,,,23.98357289527721,9,0.3752568493150685
Conveyance,122248,"FAN, CENTRIFUGAL",0.5343068834906651,9000.0,4808.761951415986,21259.86,,,0.0,,,23.98357289527721,9,0.3752568493150685
SS-powergen,117083,"FAN, CENTRIFUGAL",0.5343037589991191,9000.0,4808.7338309920715,8125.754999999999,,,0.0,5.0,1.0,23.98357289527721,11,0.45864726027397257
SS-liquid,118585,"FAN, CENTRIFUGAL",0.5340709768253797,9000.0,4806.638791428418,3162.39,2032.0,8.0,0.2,6.0,2.0,23.98357289527721,14,0.5837328767123288
Conveyance,122247,"FAN, CENTRIFUGAL",0.5320237409148125,9000.0,4788.213668233313,20748.12,,,0.0,,,23.98357289527721,10,0.4169520547945205
SS-biosolids,124324,"FAN, CENTRIFUGAL",0.5320206145216829,9000.0,4788.185530695147,2641.72,,,0.0,5.0,1.0,23.98357289527721,12,0.5003424657534247
SS-biosolids,124326,"FAN, CENTRIFUGAL",0.5320206145216829,9000.0,4788.185530695147,2641.72,,,0.0,5.0,1.0,23.98357289527721,12,0.5003424657534247
SS-biosolids,124325,"FAN, CENTRIFUGAL",0.5320206145216829,9000.0,4788.185530695147,2641.72,,,0.0,5.0,1.0,23.98357289527721,12,0.5003424657534247
SS-biosolids,124323,"FAN, CENTRIFUGAL",0.5320206145216829,9000.0,4788.185530695147,2641.72,,,0.0,5.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,118586,"FAN, CENTRIFUGAL",0.5317876911795629,9000.0,4786.089220616066,3128.85,2032.0,8.0,0.2,6.0,2.0,23.98357289527721,15,0.6254280821917808
SS-powergen,117084,"FAN, CENTRIFUGAL",0.529739256598739,9000.0,4767.653309388651,8125.754999999999,,,0.0,,1.0,23.98357289527721,11,0.45864726027397257
SS-powergen,117082,"FAN, CENTRIFUGAL",0.529739256598739,9000.0,4767.653309388651,8125.754999999999,,,0.0,,1.0,23.98357289527721,11,0.45864726027397257
SS-powergen,117081,"FAN, CENTRIFUGAL",0.529739256598739,9000.0,4767.653309388651,8125.754999999999,,,0.0,,1.0,23.98357289527721,11,0.45864726027397257
SS-powergen,117085,"FAN, CENTRIFUGAL",0.529739256598739,9000.0,4767.653309388651,8125.754999999999,,,0.0,,1.0,23.98357289527721,11,0.45864726027397257
SS-liquid,123874,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8406.31,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,123876,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8400.9,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,140755,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,6379.11,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,123875,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8406.31,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,123873,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8406.31,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,123872,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8406.31,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
SS-liquid,123871,"FAN, CENTRIFUGAL",0.528595758720125,9000.0,4757.361828481125,8406.31,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,12,0.5003424657534247
JI-power,109686,"FAN, CENTRIFUGAL",0.5274503957460612,9000.0,4747.0535617145515,3688.81,,,0.0,5.0,1.0,23.98357289527721,14,0.5837328767123288
SS-liquid,123864,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-liquid,123862,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8035.76,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-liquid,123867,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-liquid,123866,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-liquid,123865,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-liquid,123863,"FAN, CENTRIFUGAL",0.5263094396089982,9000.0,4736.784956480984,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,13,0.5420376712328767
SS-powergen,114363,"FAN, CENTRIFUGAL",0.5251666429941422,9000.0,4726.49978694728,8125.754999999999,,,0.0,,1.0,23.98357289527721,13,0.5420376712328767
SS-biosolids,112955,"FAN, CENTRIFUGAL",0.5251635116768959,9000.0,4726.471605092063,2641.72,,,0.0,5.0,1.0,23.98357289527721,15,0.6254280821917808
SS-liquid,113478,"FAN, CENTRIFUGAL",0.5251635116768959,9000.0,4726.471605092063,4799.26,,,0.0,5.0,1.0,23.98357289527721,15,0.6254280821917808
SS-biosolids,112952,"FAN, CENTRIFUGAL",0.5251635116768959,9000.0,4726.471605092063,3358.89,,,0.0,5.0,1.0,23.98357289527721,15,0.6254280821917808
SS-liquid,123861,"FAN, CENTRIFUGAL",0.524022016701362,9000.0,4716.198150312258,8407.66,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,14,0.5837328767123288
SS-biosolids,112956,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2241.17,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112954,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,1575.49,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112957,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2641.72,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112958,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2641.72,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112959,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2641.72,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112961,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2641.72,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,112960,"FAN, CENTRIFUGAL",0.5228755716381593,9000.0,4705.880144743434,2641.72,,,0.0,5.0,1.0,23.98357289527721,16,0.6671232876712329
SS-liquid,113353,"FAN, CENTRIFUGAL",0.5205898051653592,9000.0,4685.308246488234,0.0,,,0.0,,1.0,23.98357289527721,15,0.6254280821917808
SS-powergen,111534,"FAN, CENTRIFUGAL",0.5205898051653592,9000.0,4685.308246488234,8125.754999999999,,,0.0,,1.0,23.98357289527721,15,0.6254280821917808
SS-biosolids,114710,"FAN, CENTRIFUGAL",0.5205866712185911,9000.0,4685.28004096732,2641.72,,,0.0,5.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,114711,"FAN, CENTRIFUGAL",0.5205866712185911,9000.0,4685.28004096732,2641.72,,,0.0,5.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,112953,"FAN, CENTRIFUGAL",0.5205866712185911,9000.0,4685.28004096732,1590.75,,,0.0,5.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,114709,"FAN, CENTRIFUGAL",0.5205866712185911,9000.0,4685.28004096732,2641.72,,,0.0,5.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,113239,"FAN, CENTRIFUGAL",0.5205866712185911,9000.0,4685.28004096732,0.0,,,0.0,5.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,113703,"FAN, CENTRIFUGAL",0.5194442416737787,9000.0,4674.998175064008,5728.56,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,16,0.6671232876712329
SS-powergen,111528,"FAN, CENTRIFUGAL",0.5183000412329026,9000.0,4664.7003710961235,8125.754999999999,,,0.0,,1.0,23.98357289527721,16,0.6671232876712329
SS-powergen,111529,"FAN, CENTRIFUGAL",0.5183000412329026,9000.0,4664.7003710961235,8125.754999999999,,,0.0,,1.0,23.98357289527721,16,0.6671232876712329
SS-powergen,111532,"FAN, CENTRIFUGAL",0.5183000412329026,9000.0,4664.7003710961235,8125.754999999999,,,0.0,,1.0,23.98357289527721,16,0.6671232876712329
SS-powergen,111533,"FAN, CENTRIFUGAL",0.5183000412329026,9000.0,4664.7003710961235,8125.754999999999,,,0.0,,1.0,23.98357289527721,16,0.6671232876712329
SS-biosolids,113704,"FAN, CENTRIFUGAL",0.51715408104921,9000.0,4654.38672944289,2173.73,2040.0,16.0,0.0,2.0,1.0,23.98357289527721,17,0.7088184931506849
SS-biosolids,114943,"FAN, CENTRIFUGAL",0.5160361648207566,9000.0,4644.3254833868095,1520.5,,,0.0,15.0,3.0,23.98357289527721,34,1.0
SS-biosolids,114942,"FAN, CENTRIFUGAL",0.5160361648207566,9000.0,4644.3254833868095,2534.17,,,0.0,15.0,3.0,23.98357289527721,34,1.0
SS-biosolids,118602,"FAN, CENTRIFUGAL",0.5112272791373319,9000.0,4601.045512235987,3162.39,2032.0,8.0,0.2,6.0,2.0,23.98357289527721,35,1.0
SS-biosolids,118607,"FAN, CENTRIFUGAL",0.5112272791373319,9000.0,4601.045512235987,3162.39,2032.0,8.0,0.2,6.0,2.0,23.98357289527721,35,1.0
SS-biosolids,118608,"FAN, CENTRIFUGAL",0.5112272791373319,9000.0,4601.045512235987,3162.39,2032.0,8.0,0.2,6.0,2.0,23.98357289527721,35,1.0
